query_duration,query_stream_id,query_id,data_scanned,cpu_time
4.045,8,19,309.56,361060
6.743,8,9,492.09,894950
5.162,9,3,394.15,1120500
3.169,8,6,230.65,122430
5.195,15,16,68.05,1934610
8.306,11,21,1873.92,1923380
7.429,8,11,89.68,110040
4.304,8,7,373.81,427630
6.636,8,5,328.42,46333
6.513,8,8,441.41,472360
5.97,3,8,64.36,67480
4.592,8,15,630.71,324730
3.558,8,6,230.65,122430
6.701,15,4,1474.56,3433210
3.543,8,6,230.65,122430
3.839,10,22,88.74,257660
6.209,8,21,680.89,791980
4.996,8,11,89.68,110040
11.806,19,13,7413.76,51983120
4.086,8,11,89.68,110040
3.256,5,14,131.05,87000
5.193,8,21,680.89,791980
6.906,3,2,10.0,55150
5.129,4,16,7.13,65580
4.937,4,2,20.59,110300
3.652,8,13,137.23,1022140
23.306,19,18,10874.88,73222080
3.026,8,12,231.89,449400
4.087,8,3,274.96,784350
12.417,19,20,19015.68,16486360
26.703,19,18,10874.88,73222080
6.067,8,2,79.16,386050
5.621,8,16,22.34,229530
2.241,8,6,230.65,122430
7.6,10,8,871.63,877240
2.702,5,6,98.91,52470
5.115,8,2,79.16,386050
3.483,4,19,85.6,103160
6.503,4,9,128.82,255700
5.776,7,20,243.4,231550
3.473,8,15,630.71,324730
4.382,4,13,38.13,292040
5.122,8,16,22.34,229530
4.04,2,16,3.42,32790
3.926,8,3,274.96,784350
4.02,8,15,630.71,324730
3.352,3,11,12.18,15720
5.16,8,21,680.89,791980
4.132,8,13,137.23,1022140
5.125,4,21,170.74,226280
4.241,8,17,266.05,297010
2.929,2,14,52.0,29000
3.043,4,12,66.35,128400
6.461,4,9,128.82,255700
4.897,3,9,71.45,127850
24.694,19,18,10874.88,73222080
10.337,19,6,11724.8,6226440
4.747,4,16,7.13,65580
6.065,3,7,47.45,61090
4.421,8,14,313.68,203000
8.017,8,8,441.41,472360
3.591,3,10,37.8,95110
6.553,5,12,99.52,192600
7.46,4,9,128.82,255700
2.459,4,22,12.81,39640
8.076,13,3,1239.04,3473550
3.152,4,19,85.6,103160
7.019,8,5,328.42,46333
4.712,4,22,12.81,39640
5.043,4,11,23.59,31440
4.808,11,4,416.85,989230
7.227,8,7,373.81,427630
6.16,8,12,231.89,449400
5.194,3,11,12.18,15720
6.941,8,21,680.89,791980
4.097,4,6,65.94,34980
4.646,4,11,23.59,31440
4.186,4,19,85.6,103160
11.386,16,20,4290.56,3936350
6.976,15,7,3120.15,3604310
6.906,8,9,492.09,894950
4.993,8,17,266.05,297010
4.678,8,5,328.42,46333
6.121,13,20,1505.28,1435610
3.095,5,14,131.05,87000
4.559,4,17,73.16,84860
4.185,7,13,98.49,730100
5.984,4,9,128.82,255700
5.524,8,8,441.41,472360
5.459,4,3,78.04,224100
5.218,4,16,7.13,65580
3.179,8,16,22.34,229530
3.206,8,3,274.96,784350
3.31,4,13,38.13,292040
2.88,8,6,230.65,122430
2.901,5,19,129.23,154740
3.283,3,6,32.98,17490
2.466,3,6,32.98,17490
3.869,11,13,340.48,2482340
3.777,4,22,12.81,39640
31.218,19,18,10874.88,73222080
3.713,2,17,45.17,42430
4.647,3,17,45.17,42430
29.225,19,18,10874.88,73222080
4.534,8,15,630.71,324730
5.518,3,5,41.06,6619
7.164,8,4,171.69,407330
6.404,3,8,64.36,67480
8.189,8,8,441.41,472360
5.007,8,4,171.69,407330
5.674,8,11,89.68,110040
8.033,5,9,200.62,383550
5.405,8,17,266.05,297010
3.761,8,14,313.68,203000
4.111,8,16,22.34,229530
6.378,16,16,98.11,2787150
5.183,8,10,266.13,665770
27.265,19,18,10874.88,73222080
6.369,8,7,373.81,427630
15.664,13,9,2109.44,3963350
32.326,19,9,25948.16,45514600
6.186,8,4,171.69,407330
10.048,13,8,1955.84,2091880
6.332,5,20,142.84,138930
8.006,8,7,373.81,427630
4.065,8,3,274.96,784350
4.403,8,11,89.68,110040
4.686,5,16,11.25,98370
3.797,8,19,309.56,361060
28.813,19,18,10874.88,73222080
5.252,8,17,266.05,297010
3.842,8,16,22.34,229530
5.915,8,7,373.81,427630
5.228,3,21,80.86,113140
8.574,8,9,492.09,894950
4.958,5,9,200.62,383550
5.359,8,17,266.05,297010
3.667,3,17,45.17,42430
7.105,8,5,328.42,46333
24.711,19,10,14151.68,33859160
20.087,19,18,10874.88,73222080
6.503,3,2,10.0,55150
4.285,2,5,41.06,6619
6.901,11,10,652.68,1616870
4.844,8,15,630.71,324730
4.828,3,14,52.0,29000
7.556,13,19,1413.12,1598980
4.604,8,17,266.05,297010
6.403,3,8,64.36,67480
3.855,5,1,110.61,448680
3.878,8,6,230.65,122430
2.631,3,6,32.98,17490
6.871,8,21,680.89,791980
4.141,8,3,274.96,784350
5.009,5,11,42.57,47160
4.731,8,12,231.89,449400
5.595,15,11,499.78,927480
4.872,8,2,79.16,386050
5.928,8,4,171.69,407330
5.619,5,20,142.84,138930
4.78,2,21,80.86,113140
28.433,19,18,10874.88,73222080
25.609,19,18,10874.88,73222080
2.672,8,22,46.48,138740
5.386,5,15,251.44,139170
5.183,5,20,142.84,138930
5.055,8,2,79.16,386050
5.549,15,3,2375.68,6610950
15.05,16,21,8151.04,9616900
3.815,8,19,309.56,361060
29.917,19,18,10874.88,73222080
5.74,8,21,680.89,791980
26.461,19,18,10874.88,73222080
11.701,15,8,3819.52,3981320
5.279,13,11,266.54,487320
5.016,3,2,10.0,55150
4.837,8,11,89.68,110040
6.231,13,10,1208.32,2948410
3.14,3,19,51.4,51580
6.226,8,5,328.42,46333
4.408,5,11,42.57,47160
8.835,9,5,490.83,66190
3.629,8,13,137.23,1022140
4.897,8,15,630.71,324730
4.657,7,12,165.44,321000
3.963,8,11,89.68,110040
3.821,8,6,230.65,122430
6.127,8,17,266.05,297010
9.726,15,17,2375.68,2503370
5.489,15,13,1198.08,8615180
3.845,8,14,313.68,203000
3.755,5,14,131.05,87000
4.096,8,11,89.68,110040
10.172,19,16,412.0,11673240
2.948,8,22,46.48,138740
6.0,13,3,1239.04,3473550
3.985,8,12,231.89,449400
3.92,8,14,313.68,203000
4.042,8,1,258.01,1046920
6.528,13,16,35.82,1016490
3.278,8,4,171.69,407330
7.51,8,8,441.41,472360
3.879,8,3,274.96,784350
6.067,8,21,680.89,791980
4.984,8,7,373.81,427630
3.666,8,19,309.56,361060
8.746,8,5,328.42,46333
10.773,10,5,654.16,86047
3.931,8,22,46.48,138740
3.686,5,4,73.68,174570
6.554,19,22,2775.04,7055920
11.288,19,19,17059.84,18362480
4.527,5,19,129.23,154740
3.976,8,12,231.89,449400
4.643,5,21,263.47,339420
6.712,16,4,2119.68,4946150
4.722,3,5,41.06,6619
5.859,8,3,274.96,784350
4.054,5,12,99.52,192600
4.542,5,10,113.55,285330
4.63,9,3,394.15,1120500
4.033,5,15,251.44,139170
6.943,8,5,328.42,46333
4.941,5,20,142.84,138930
8.391,8,8,441.41,472360
8.023,5,2,39.35,165450
3.193,3,1,36.89,149560
4.028,8,14,313.68,203000
5.843,8,21,680.89,791980
4.279,8,4,171.69,407330
6.031,8,7,373.81,427630
6.358,13,10,1208.32,2948410
6.16,15,6,1945.6,1031910
10.013,11,8,1167.36,1147160
4.392,8,6,230.65,122430
3.533,8,1,258.01,1046920
4.871,8,12,231.89,449400
3.755,8,19,309.56,361060
4.571,8,17,266.05,297010
3.212,8,13,137.23,1022140
3.917,8,15,630.71,324730
4.112,8,22,46.48,138740
4.03,8,19,309.56,361060
4.831,8,16,22.34,229530
3.78,5,14,131.05,87000
5.053,3,21,80.86,113140
10.4,15,15,5140.48,2737010
6.737,2,5,41.06,6619
4.057,8,3,274.96,784350
7.767,15,2,412.6,3253850
7.593,13,20,1505.28,1435610
9.167,13,20,1505.28,1435610
6.691,15,11,499.78,927480
4.096,15,22,425.06,1169380
17.571,15,9,4096.0,7543150
6.503,8,21,680.89,791980
3.229,8,22,46.48,138740
5.29,8,10,266.13,665770
12.004,16,5,4014.08,562615
3.012,8,13,137.23,1022140
4.641,8,17,266.05,297010
12.88,13,9,2109.44,3963350
4.362,13,16,35.82,1016490
18.226,19,1,13117.44,53243360
26.479,19,18,10874.88,73222080
5.084,2,5,41.06,6619
3.764,8,15,630.71,324730
5.077,3,10,37.8,95110
3.576,3,13,18.72,146020
3.664,8,13,137.23,1022140
3.186,3,14,52.0,29000
3.911,11,12,563.11,1091400
4.504,3,11,12.18,15720
10.313,15,14,2775.04,1711000
12.401,19,20,19015.68,16486360
4.949,8,22,46.48,138740
4.275,3,21,80.86,113140
5.693,3,9,71.45,127850
2.932,3,22,6.29,19820
10.885,13,1,1146.88,4636360
7.142,13,10,1208.32,2948410
7.428,11,21,1873.92,1923380
15.094,16,5,4014.08,562615
9.439,15,10,2314.24,5611490
6.016,8,2,79.16,386050
5.331,8,16,22.34,229530
5.693,5,10,113.55,285330
4.605,13,6,1021.14,542190
4.488,5,15,251.44,139170
2.842,5,6,98.91,52470
4.746,8,17,266.05,297010
6.111,8,5,328.42,46333
4.559,8,1,258.01,1046920
3.876,3,13,18.72,146020
3.095,8,19,309.56,361060
6.983,15,2,412.6,3253850
4.745,8,2,79.16,386050
5.095,13,11,266.54,487320
8.388,8,7,373.81,427630
4.463,15,11,499.78,927480
3.862,8,14,313.68,203000
3.64,5,19,129.23,154740
4.694,3,19,51.4,51580
4.035,5,22,19.48,59460
8.583,8,8,441.41,472360
5.009,3,7,47.45,61090
5.61,5,4,73.68,174570
4.22,3,2,10.0,55150
3.059,3,21,80.86,113140
5.273,13,11,266.54,487320
16.625,19,18,10874.88,73222080
5.617,2,11,12.18,15720
6.325,3,5,41.06,6619
3.627,5,19,129.23,154740
4.436,3,15,79.18,46390
7.023,15,2,412.6,3253850
4.667,3,11,12.18,15720
3.487,3,22,6.29,19820
3.937,5,16,11.25,98370
3.641,3,13,18.72,146020
15.569,19,18,10874.88,73222080
2.713,3,1,36.89,149560
5.424,3,5,41.06,6619
3.447,8,19,309.56,361060
5.301,2,10,37.8,95110
4.069,3,15,79.18,46390
7.651,8,5,328.42,46333
5.976,8,7,373.81,427630
6.421,8,10,266.13,665770
4.808,8,10,266.13,665770
7.581,8,8,441.41,472360
4.614,3,15,79.18,46390
9.009,13,20,1505.28,1435610
5.75,8,21,680.89,791980
14.511,15,21,5560.32,6675260
3.248,3,17,45.17,42430
5.646,8,2,79.16,386050
6.338,9,19,442.65,515800
3.942,15,22,425.06,1169380
3.181,3,6,32.98,17490
4.054,15,22,425.06,1169380
4.416,3,11,12.18,15720
4.863,3,7,47.45,61090
3.356,3,12,33.19,64200
4.164,8,22,46.48,138740
14.758,16,20,4290.56,3936350
17.993,19,4,8806.4,20715640
5.312,8,5,328.42,46333
3.348,3,15,79.18,46390
4.123,13,19,1413.12,1598980
7.674,13,17,1218.56,1315330
2.933,5,16,11.25,98370
2.765,3,6,32.98,17490
12.62,16,14,3993.6,2465000
6.926,8,8,441.41,472360
4.487,8,10,266.13,665770
3.329,8,11,89.68,110040
9.951,13,17,1218.56,1315330
5.47,8,12,231.89,449400
6.897,3,2,10.0,55150
4.206,8,16,22.34,229530
4.047,8,19,309.56,361060
15.311,19,18,10874.88,73222080
5.347,8,20,358.53,324170
6.398,8,8,441.41,472360
5.05,13,16,35.82,1016490
3.787,11,13,340.48,2482340
14.659,19,3,14551.04,39889800
3.704,8,14,313.68,203000
6.19,8,5,328.42,46333
3.485,8,1,258.01,1046920
5.549,8,2,79.16,386050
4.495,8,14,313.68,203000
3.559,8,4,171.69,407330
4.198,8,15,630.71,324730
3.371,3,17,45.17,42430
4.086,8,4,171.69,407330
2.821,2,6,32.98,17490
25.522,19,18,10874.88,73222080
2.632,3,13,18.72,146020
2.755,3,4,24.68,58190
6.935,8,7,373.81,427630
5.169,8,14,313.68,203000
6.631,9,5,490.83,66190
9.938,8,9,492.09,894950
4.241,8,1,258.01,1046920
4.899,8,22,46.48,138740
4.569,8,11,89.68,110040
3.757,8,16,22.34,229530
5.248,8,20,358.53,324170
5.751,5,9,200.62,383550
3.184,8,19,309.56,361060
6.434,8,9,492.09,894950
6.239,3,5,41.06,6619
6.653,8,8,441.41,472360
4.526,10,12,430.26,834600
6.747,8,9,492.09,894950
4.72,8,14,313.68,203000
9.629,15,10,2314.24,5611490
3.583,8,14,313.68,203000
5.104,8,3,274.96,784350
4.882,13,4,770.67,1803890
4.006,8,14,313.68,203000
6.12,15,12,1986.56,3787800
7.182,8,21,680.89,791980
5.996,15,2,412.6,3253850
4.88,2,21,80.86,113140
18.171,19,21,35696.64,40277840
5.358,8,15,630.71,324730
6.504,5,7,150.19,183270
3.79,8,14,313.68,203000
5.833,8,10,266.13,665770
4.678,8,11,89.68,110040
4.005,5,11,42.57,47160
38.97,19,18,10874.88,73222080
4.913,8,1,258.01,1046920
3.505,3,13,18.72,146020
6.395,8,2,79.16,386050
18.624,13,5,1413.12,205189
7.142,5,9,200.62,383550
4.028,8,19,309.56,361060
4.552,8,11,89.68,110040
4.634,3,19,51.4,51580
4.374,5,15,251.44,139170
37.478,19,18,10874.88,73222080
5.281,3,19,51.4,51580
3.437,8,22,46.48,138740
4.344,5,3,117.33,336150
6.634,8,10,266.13,665770
9.397,8,8,441.41,472360
6.329,8,10,266.13,665770
4.052,3,1,36.89,149560
5.206,13,6,1021.14,542190
8.966,15,15,5140.48,2737010
5.228,8,14,313.68,203000
2.227,3,6,32.98,17490
6.962,15,6,1945.6,1031910
4.278,8,4,171.69,407330
7.913,5,9,200.62,383550
8.145,8,5,328.42,46333
3.955,8,4,171.69,407330
8.347,8,3,274.96,784350
24.711,19,18,10874.88,73222080
3.876,3,22,6.29,19820
22.042,15,9,4096.0,7543150
3.277,8,14,313.68,203000
4.719,8,6,230.65,122430
6.238,5,21,263.47,339420
8.051,8,7,373.81,427630
42.68,19,18,10874.88,73222080
7.038,8,2,79.16,386050
3.646,5,6,98.91,52470
3.836,5,15,251.44,139170
45.412,19,18,10874.88,73222080
8.243,11,21,1873.92,1923380
4.445,5,19,129.23,154740
9.006,8,1,258.01,1046920
10.906,13,10,1208.32,2948410
6.232,8,5,328.42,46333
4.259,3,11,12.18,15720
4.064,8,12,231.89,449400
4.904,8,2,79.16,386050
3.758,5,15,251.44,139170
4.322,3,14,52.0,29000
7.998,13,20,1505.28,1435610
6.512,15,14,2775.04,1711000
27.749,19,18,10874.88,73222080
3.309,2,22,6.29,19820
4.3,8,3,274.96,784350
3.834,8,16,22.34,229530
4.011,5,14,131.05,87000
3.641,8,14,313.68,203000
4.647,8,15,630.71,324730
19.275,19,3,14551.04,39889800
3.235,8,14,313.68,203000
3.416,3,15,79.18,46390
4.767,8,15,630.71,324730
4.455,3,10,37.8,95110
9.559,8,9,492.09,894950
10.231,13,7,1616.34,1893790
13.077,8,21,680.89,791980
3.843,8,16,22.34,229530
4.617,8,14,313.68,203000
3.214,8,19,309.56,361060
6.758,8,11,89.68,110040
5.411,5,2,39.35,165450
3.72,8,1,258.01,1046920
4.28,8,15,630.71,324730
4.303,8,6,230.65,122430
3.718,8,11,89.68,110040
7.061,16,12,2856.96,5457000
4.982,8,19,309.56,361060
4.332,3,21,80.86,113140
3.332,3,19,51.4,51580
5.82,15,13,1198.08,8615180
26.92,19,18,10874.88,73222080
3.365,3,22,6.29,19820
25.711,19,18,10874.88,73222080
21.764,15,5,2744.32,390521
4.539,5,4,73.68,174570
6.734,8,8,441.41,472360
6.138,11,10,652.68,1616870
5.197,8,1,258.01,1046920
7.837,15,1,2170.88,8824040
6.291,8,20,358.53,324170
5.532,8,2,79.16,386050
7.667,8,7,373.81,427630
3.74,8,6,230.65,122430
5.334,8,22,46.48,138740
4.857,8,2,79.16,386050
3.83,2,19,51.4,51580
7.87,8,15,630.71,324730
4.235,8,3,274.96,784350
6.109,8,5,328.42,46333
6.413,3,5,41.06,6619
3.59,9,4,244.77,581900
5.28,5,12,99.52,192600
9.113,8,8,441.41,472360
3.724,8,13,137.23,1022140
7.56,5,9,200.62,383550
7.456,8,5,328.42,46333
3.148,8,14,313.68,203000
4.333,8,3,274.96,784350
26.237,19,18,10874.88,73222080
5.599,8,11,89.68,110040
23.582,19,18,10874.88,73222080
28.717,19,18,10874.88,73222080
5.578,8,11,89.68,110040
6.674,15,13,1198.08,8615180
3.263,5,12,99.52,192600
3.613,8,11,89.68,110040
5.412,8,7,373.81,427630
3.466,8,6,230.65,122430
4.675,8,1,258.01,1046920
5.091,8,2,79.16,386050
4.306,8,12,231.89,449400
3.892,8,13,137.23,1022140
2.979,3,1,36.89,149560
4.879,3,9,71.45,127850
6.682,8,2,79.16,386050
8.839,8,8,441.41,472360
4.417,8,15,630.71,324730
6.9,11,2,177.06,937550
5.979,3,7,47.45,61090
31.288,19,18,10874.88,73222080
3.57,3,4,24.68,58190
3.99,8,19,309.56,361060
9.036,13,8,1955.84,2091880
5.948,8,10,266.13,665770
5.259,3,4,24.68,58190
4.95,3,16,3.42,32790
7.69,8,8,441.41,472360
5.958,3,6,32.98,17490
4.389,8,4,171.69,407330
4.787,15,16,68.05,1934610
3.598,3,4,24.68,58190
6.175,8,11,89.68,110040
5.982,8,11,89.68,110040
7.487,8,15,630.71,324730
10.345,8,9,492.09,894950
5.071,8,1,258.01,1046920
5.029,8,16,22.34,229530
7.409,5,21,263.47,339420
4.515,3,14,52.0,29000
5.443,3,13,18.72,146020
5.096,3,2,10.0,55150
5.113,8,3,274.96,784350
5.644,11,13,340.48,2482340
27.977,19,18,10874.88,73222080
5.43,15,4,1474.56,3433210
6.283,10,20,688.99,602030
8.56,13,19,1413.12,1598980
5.959,5,21,263.47,339420
19.005,19,19,17059.84,18362480
20.018,15,5,2744.32,390521
5.286,15,22,425.06,1169380
7.878,8,9,492.09,894950
4.509,13,13,623.2,4526620
7.212,8,9,492.09,894950
7.593,5,21,263.47,339420
5.47,8,3,274.96,784350
5.641,5,7,150.19,183270
39.917,19,18,10874.88,73222080
4.04,3,17,45.17,42430
5.044,15,11,499.78,927480
3.513,8,19,309.56,361060
3.957,8,13,137.23,1022140
4.055,2,15,79.18,46390
7.163,13,11,266.54,487320
4.723,3,2,10.0,55150
5.227,8,3,274.96,784350
5.216,9,20,538.32,463100
8.137,13,1,1146.88,4636360
3.948,5,6,98.91,52470
4.417,8,15,630.71,324730
4.818,8,3,274.96,784350
4.659,8,15,630.71,324730
10.429,13,3,1239.04,3473550
24.157,19,18,10874.88,73222080
4.864,8,16,22.34,229530
4.3,8,1,258.01,1046920
6.939,11,20,952.92,787270
11.07,15,15,5140.48,2737010
22.571,19,8,24504.32,24022880
3.836,8,4,171.69,407330
6.66,8,5,328.42,46333
4.904,2,10,37.8,95110
5.89,8,1,258.01,1046920
4.831,5,4,73.68,174570
9.646,13,20,1505.28,1435610
5.405,15,13,1198.08,8615180
8.244,8,8,441.41,472360
4.255,8,13,137.23,1022140
3.616,3,6,32.98,17490
15.972,16,5,4014.08,562615
4.077,8,13,137.23,1022140
7.395,8,15,630.71,324730
4.357,15,22,425.06,1169380
2.968,8,12,231.89,449400
5.269,15,19,2744.32,3043220
3.648,3,22,6.29,19820
4.944,8,14,313.68,203000
3.882,3,20,53.74,46310
3.96,8,11,89.68,110040
3.758,3,19,51.4,51580
6.471,8,7,373.81,427630
3.503,8,19,309.56,361060
3.766,8,4,171.69,407330
8.626,5,9,200.62,383550
5.221,8,2,79.16,386050
3.223,8,22,46.48,138740
4.797,3,19,51.4,51580
3.932,8,15,630.71,324730
6.125,8,7,373.81,427630
7.309,8,8,441.41,472360
4.035,3,13,18.72,146020
8.67,15,12,1986.56,3787800
3.633,3,15,79.18,46390
4.29,15,6,1945.6,1031910
13.385,13,5,1413.12,205189
10.147,16,14,3993.6,2465000
15.933,15,21,5560.32,6675260
5.244,8,17,266.05,297010
5.462,8,19,309.56,361060
5.768,5,13,58.1,438060
20.754,19,5,17448.96,2356364
18.171,19,18,10874.88,73222080
7.293,8,10,266.13,665770
3.705,8,11,89.68,110040
3.403,3,22,6.29,19820
8.69,8,21,680.89,791980
29.364,19,18,10874.88,73222080
27.512,19,18,10874.88,73222080
6.44,8,19,309.56,361060
4.705,8,19,309.56,361060
6.734,5,20,142.84,138930
3.95,3,14,52.0,29000
3.905,5,11,42.57,47160
4.514,8,3,274.96,784350
3.166,5,12,99.52,192600
3.619,8,19,309.56,361060
7.293,8,10,266.13,665770
18.715,19,18,10874.88,73222080
24.809,19,18,10874.88,73222080
7.552,3,8,64.36,67480
6.433,8,5,328.42,46333
5.953,5,2,39.35,165450
2.872,3,4,24.68,58190
10.356,13,15,2662.4,1438090
6.5,3,5,41.06,6619
4.632,5,20,142.84,138930
5.891,3,2,10.0,55150
4.349,3,13,18.72,146020
3.96,3,12,33.19,64200
9.438,9,8,652.73,674800
9.764,16,20,4290.56,3936350
11.9,13,5,1413.12,205189
5.482,3,15,79.18,46390
9.036,13,14,1433.66,899000
12.375,15,20,2949.12,2732290
5.085,8,10,266.13,665770
6.187,13,16,35.82,1016490
4.188,2,6,32.98,17490
5.047,3,20,53.74,46310
5.431,8,12,231.89,449400
26.369,19,18,10874.88,73222080
6.984,3,2,10.0,55150
27.72,19,15,32419.84,16514840
6.857,8,13,137.23,1022140
7.348,11,17,659.24,721310
7.531,8,21,680.89,791980
4.848,3,17,45.17,42430
11.587,19,22,2775.04,7055920
7.982,3,20,53.74,46310
9.099,8,8,441.41,472360
5.657,3,16,3.42,32790
3.168,2,14,52.0,29000
5.49,3,21,80.86,113140
6.161,3,5,41.06,6619
5.688,8,2,79.16,386050
4.669,8,13,137.23,1022140
2.645,3,14,52.0,29000
4.117,5,6,98.91,52470
3.932,3,6,32.98,17490
2.639,3,6,32.98,17490
7.894,8,8,441.41,472360
7.491,9,21,1034.24,1131400
5.567,8,11,89.68,110040
28.274,19,18,10874.88,73222080
6.955,8,15,630.71,324730
13.623,16,8,5570.56,5735800
7.357,8,20,358.53,324170
7.695,8,10,266.13,665770
6.434,8,3,274.96,784350
5.198,8,17,266.05,297010
6.022,8,10,266.13,665770
5.803,8,4,171.69,407330
6.926,13,1,1146.88,4636360
4.654,8,11,89.68,110040
6.091,11,13,340.48,2482340
27.149,19,5,17448.96,2356364
6.172,3,9,71.45,127850
6.468,8,13,137.23,1022140
5.091,3,16,3.42,32790
2.991,3,14,52.0,29000
4.078,3,22,6.29,19820
8.257,8,9,492.09,894950
5.396,3,22,6.29,19820
10.025,8,8,441.41,472360
3.241,3,12,33.19,64200
29.403,19,18,10874.88,73222080
5.916,8,2,79.16,386050
3.387,3,19,51.4,51580
6.459,3,10,37.8,95110
26.828,19,18,10874.88,73222080
10.467,13,7,1616.34,1893790
3.341,3,14,52.0,29000
3.796,3,12,33.19,64200
6.744,10,10,497.0,1236430
4.444,3,6,32.98,17490
8.02,3,9,71.45,127850
5.527,2,11,12.18,15720
5.244,3,11,12.18,15720
4.802,8,12,231.89,449400
5.117,5,13,58.1,438060
6.143,3,10,37.8,95110
3.908,3,11,12.18,15720
6.123,2,3,38.94,112050
5.655,0,3,38.94,112050
5.431,2,3,38.94,112050
3.714,2,1,36.89,149560
7.917,2,8,64.36,67480
6.737,2,8,64.36,67480
4.009,2,19,51.4,51580
3.639,2,22,6.29,19820
3.109,2,1,36.89,149560
6.985,2,21,80.86,113140
3.586,2,22,6.29,19820
4.364,2,14,52.0,29000
6.682,2,8,64.36,67480
3.999,2,17,45.17,42430
4.537,2,10,37.8,95110
6.206,2,9,71.45,127850
3.296,2,14,52.0,29000
3.389,2,4,24.68,58190
6.564,2,2,10.0,55150
6.944,2,5,41.06,6619
4.271,2,17,45.17,42430
4.075,2,15,79.18,46390
3.553,2,1,36.89,149560
3.539,2,22,6.29,19820
6.152,2,9,71.45,127850
4.02,2,12,33.19,64200
4.136,2,13,18.72,146020
4.514,2,16,3.42,32790
5.751,2,19,51.4,51580
4.758,2,12,33.19,64200
5.166,2,16,3.42,32790
4.551,2,14,52.0,29000
4.29,2,21,80.86,113140
3.791,2,12,33.19,64200
3.555,2,4,24.68,58190
5.73,2,3,38.94,112050
6.639,2,16,3.42,32790
4.664,2,17,45.17,42430
5.864,2,7,47.45,61090
4.174,2,14,52.0,29000
4.795,2,13,18.72,146020
5.583,2,5,41.06,6619
5.118,2,20,53.74,46310
4.345,2,17,45.17,42430
4.022,2,22,6.29,19820
4.201,2,17,45.17,42430
3.716,2,15,79.18,46390
7.263,2,16,3.42,32790
36.776,19,18,10874.88,73222080
33.319,19,18,10874.88,73222080
6.541,2,9,71.45,127850
5.334,2,17,45.17,42430
4.583,2,14,52.0,29000
6.137,2,8,64.36,67480
6.038,2,20,53.74,46310
5.736,2,21,80.86,113140
3.356,2,6,32.98,17490
4.306,2,16,3.42,32790
5.662,2,7,47.45,61090
6.39,2,20,53.74,46310
5.435,2,22,6.29,19820
3.648,2,13,18.72,146020
5.58,2,5,41.06,6619
3.686,2,13,18.72,146020
4.245,2,14,52.0,29000
4.867,2,11,12.18,15720
3.41,2,4,24.68,58190
7.497,2,8,64.36,67480
3.962,2,12,33.19,64200
8.374,2,7,47.45,61090
4.348,2,17,45.17,42430
6.325,2,5,41.06,6619
6.162,2,3,38.94,112050
6.536,2,21,80.86,113140
7.124,2,2,10.0,55150
3.13,2,4,24.68,58190
4.442,2,11,12.18,15720
4.35,2,15,79.18,46390
4.799,2,4,24.68,58190
4.808,2,22,6.29,19820
3.711,2,6,32.98,17490
7.489,2,9,71.45,127850
4.138,2,22,6.29,19820
4.931,2,16,3.42,32790
4.249,2,14,52.0,29000
5.543,2,17,45.17,42430
6.926,2,5,41.06,6619
6.946,2,21,80.86,113140
7.404,2,5,41.06,6619
6.417,2,5,41.06,6619
6.842,2,11,12.18,15720
5.704,2,10,37.8,95110
4.523,2,6,32.98,17490
5.93,2,21,80.86,113140
3.748,2,22,6.29,19820
4.097,2,19,51.4,51580
31.152,19,18,10874.88,73222080
4.926,2,15,79.18,46390
6.337,2,10,37.8,95110
31.5,19,18,10874.88,73222080
2.991,2,6,32.98,17490
3.905,2,14,52.0,29000
6.889,2,11,12.18,15720
5.731,2,3,38.94,112050
3.096,4,1,73.74,299120
4.278,4,1,73.74,299120
3.59,4,1,73.74,299120
3.04,4,1,73.74,299120
2.364,4,1,73.74,299120
3.157,4,1,73.74,299120
2.284,4,1,73.74,299120
2.849,3,1,36.89,149560
2.31,3,1,36.89,149560
3.788,3,1,36.89,149560
3.228,3,1,36.89,149560
2.431,3,1,36.89,149560
3.001,3,1,36.89,149560
1.592,3,1,36.89,149560
1.943,3,1,36.89,149560
3.89,2,1,36.89,149560
3.369,2,1,36.89,149560
3.668,2,1,36.89,149560
2.545,2,1,36.89,149560
3.021,2,1,36.89,149560
2.877,2,1,36.89,149560
2.259,2,1,36.89,149560
2.946,2,1,36.89,149560
2.532,1,1,36.89,149560
2.852,1,1,36.89,149560
3.068,1,1,36.89,149560
3.91,1,1,36.89,149560
2.896,1,1,36.89,149560
2.422,1,1,36.89,149560
2.9,1,1,36.89,149560
2.172,1,1,36.89,149560
3.825,0,1,36.89,149560
2.345,0,1,36.89,149560
3.668,0,1,36.89,149560
3.288,0,1,36.89,149560
3.685,0,1,36.89,149560
3.503,0,1,36.89,149560
2.268,0,1,36.89,149560
2.852,0,1,36.89,149560
34.285,19,1,13117.44,53243360
62.947,19,1,13117.44,53243360
9.779,18,1,7444.48,30211120
8.018,18,1,7444.48,30211120
74.929,17,1,0.0,18695000
6.383,17,1,0.0,18695000
36.409,16,1,0.0,12712600
23.276,16,1,0.0,12712600
6.034,15,1,2170.88,8824040
4.707,15,1,2170.88,8824040
19.509,14,1,1587.2,6431080
4.206,14,1,1587.2,6431080
6.028,13,1,1146.88,4636360
22.076,13,1,1146.88,4636360
5.551,12,1,0.0,3439880
4.063,12,1,0.0,3439880
5.823,11,1,626.31,2542520
