query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
8,15,2709223,593,594,630.71,324730.0
8,11,2709912,607,608,89.68,110040.0
8,17,2710197,413,414,266.05,297010.0
8,12,2710276,390,391,231.89,449400.0
3,15,2710420,118,119,79.18,46390.0
8,18,2710999,114,115,194.46,1439760.0
13,15,2711211,985,1350,2662.4,1438090.0
15,4,2711875,3618,3983,1474.56,3433210.0
8,11,2712210,500,502,89.68,110040.0
8,2,2712616,483,484,79.16,386050.0
16,10,2712711,119,477,3348.48,8084350.0
3,15,2712943,260,261,79.18,46390.0
8,12,2713681,424,425,231.89,449400.0
8,3,2713967,540,542,274.96,784350.0
8,20,2714562,1035,1036,358.53,324170.0
8,4,2714563,109,110,171.69,407330.0
13,10,2714751,238,238,1208.32,2948410.0
8,4,2715819,667,669,171.69,407330.0
8,20,2716057,1031,1032,358.53,324170.0
3,5,2716205,119,120,41.06,6619.0
8,14,2716296,131,132,313.68,203000.0
8,19,2716349,889,968,309.56,361060.0
10,2,2717087,352,678,95.47,716950.0
8,21,2717269,124,125,680.89,791980.0
3,1,2717353,115,116,36.89,149560.0
13,6,2718124,288,289,1021.14,542190.0
8,6,2718409,200,201,230.65,122430.0
8,11,2719549,559,560,89.68,110040.0
3,17,2720403,355,356,45.17,42430.0
3,23,2721250,0,1,0.0,
2,13,2722229,317,721,18.72,146020.0
8,4,2722257,593,594,171.69,407330.0
3,20,2722681,392,393,53.74,46310.0
8,12,2722689,389,391,231.89,449400.0
3,1,2722866,120,453,36.89,149560.0
3,21,2723032,1128,1460,80.86,113140.0
3,19,2723303,309,310,51.4,51580.0
8,11,2723546,603,604,89.68,110040.0
19,18,2724270,37636,38015,10874.88,73222080.0
8,22,2726308,2674,2675,46.48,138740.0
8,16,2726742,2921,2922,22.34,229530.0
5,15,2726877,130,493,251.44,139170.0
8,17,2727453,112,440,266.05,297010.0
8,13,2728502,113,114,137.23,1022140.0
9,19,2728508,4472,4806,442.65,515800.0
1,8,2728859,2370,2698,64.36,67480.0
8,2,2729255,2128,2129,79.16,386050.0
15,19,2729457,15566,15901,2744.32,3043220.0
14,12,2729723,14794,15164,1433.6,2760600.0
8,22,2730595,1522,1523,46.48,138740.0
13,14,2731653,1756,2094,1433.66,899000.0
8,3,2731845,114,115,274.96,784350.0
11,7,2732164,4808,5182,987.98,1038530.0
8,7,2732718,884,885,373.81,427630.0
8,23,2733580,0,1,0.0,
8,15,2733704,901,902,630.71,324730.0
8,7,2734385,704,705,373.81,427630.0
8,10,2734387,109,110,266.13,665770.0
13,12,2734909,6654,6655,1034.24,1990200.0
8,11,2736046,619,620,89.68,110040.0
8,19,2736777,1252,1253,309.56,361060.0
8,16,2737907,2128,2130,22.34,229530.0
13,2,2737939,369,707,220.36,1709650.0
5,18,2738125,132,501,83.54,617040.0
13,3,2738730,9130,9130,1239.04,3473550.0
8,16,2738746,1806,1807,22.34,229530.0
15,9,2738832,22371,22755,4096.0,7543150.0
5,22,2739537,809,811,19.48,59460.0
3,20,2739793,793,1190,53.74,46310.0
3,12,2739921,297,632,33.19,64200.0
8,15,2740054,144,145,630.71,324730.0
8,9,2740216,2128,2129,492.09,894950.0
3,5,2740420,123,472,41.06,6619.0
5,11,2741054,951,952,42.57,47160.0
8,19,2741087,1369,1370,309.56,361060.0
9,14,2741138,4174,4176,448.46,290000.0
2,12,2741664,863,1210,33.19,64200.0
1,3,2741914,792,1148,38.94,112050.0
8,7,2742454,921,922,373.81,427630.0
8,16,2742503,1788,1789,22.34,229530.0
8,10,2742641,115,116,266.13,665770.0
3,1,2742680,776,777,36.89,149560.0
8,23,2742792,0,1,0.0,
3,3,2742801,655,657,38.94,112050.0
8,15,2742857,684,685,630.71,324730.0
8,1,2742949,110,537,258.01,1046920.0
8,15,2743187,651,950,630.71,324730.0
8,10,2744075,257,258,266.13,665770.0
8,21,2744086,114,165,680.89,791980.0
8,2,2745178,387,388,79.16,386050.0
3,2,2745203,380,381,10.0,55150.0
8,18,2745223,114,116,194.46,1439760.0
15,23,2745792,0,1,0.0,
3,14,2745910,209,210,52.0,29000.0
3,23,2746201,0,1,0.0,
8,12,2746571,442,443,231.89,449400.0
8,2,2747025,346,347,79.16,386050.0
8,15,2747743,659,660,630.71,324730.0
8,12,2748165,474,475,231.89,449400.0
16,21,2748611,13204,13606,8151.04,9616900.0
8,22,2748730,1015,1016,46.48,138740.0
8,18,2749001,124,127,194.46,1439760.0
3,1,2749549,351,352,36.89,149560.0
14,13,2750226,10923,10924,870.54,6278860.0
5,4,2750312,2671,2673,73.68,174570.0
15,14,2750415,11433,11434,2775.04,1711000.0
8,11,2752099,615,616,89.68,110040.0
8,12,2752397,512,514,231.89,449400.0
15,20,2752551,9982,10326,2949.12,2732290.0
8,14,2752647,491,492,313.68,203000.0
13,2,2752963,374,374,220.36,1709650.0
3,14,2753410,205,206,52.0,29000.0
8,20,2754230,1684,1686,358.53,324170.0
3,21,2754864,2224,2225,80.86,113140.0
8,7,2755004,1030,1031,373.81,427630.0
3,10,2755275,120,476,37.8,95110.0
3,19,2755788,438,440,51.4,51580.0
3,22,2755857,981,1309,6.29,19820.0
8,21,2755948,2650,2651,680.89,791980.0
5,6,2756133,116,117,98.91,52470.0
5,20,2756702,977,978,142.84,138930.0
15,20,2757962,3052,6676,2949.12,2732290.0
8,23,2758863,0,1,0.0,
8,19,2759514,1602,1603,309.56,361060.0
8,2,2759929,527,529,79.16,386050.0
8,11,2760592,625,626,89.68,110040.0
3,14,2762559,109,111,52.0,29000.0
13,15,2762600,1050,1050,2662.4,1438090.0
15,11,2764330,2365,2365,499.78,927480.0
13,4,2764425,3080,3080,770.67,1803890.0
19,12,2764631,4927,4928,11960.32,22855200.0
3,11,2765201,214,215,12.18,15720.0
8,1,2765516,110,111,258.01,1046920.0
8,3,2765518,619,621,274.96,784350.0
5,15,2766396,180,181,251.44,139170.0
8,17,2766847,684,686,266.05,297010.0
8,18,2766880,112,113,194.46,1439760.0
8,17,2767066,627,628,266.05,297010.0
11,11,2767508,674,1036,202.01,267240.0
8,13,2767811,108,110,137.23,1022140.0
5,11,2767928,349,350,42.57,47160.0
8,6,2767999,118,121,230.65,122430.0
5,12,2768079,300,635,99.52,192600.0
5,17,2768130,430,776,110.57,127290.0
3,12,2768996,121,122,33.19,64200.0
8,7,2769097,539,541,373.81,427630.0
5,1,2769784,609,610,110.61,448680.0
8,10,2770097,140,141,266.13,665770.0
15,1,2770290,5322,5323,2170.88,8824040.0
8,23,2770858,0,1,0.0,
8,15,2771050,111,112,630.71,324730.0
8,8,2771255,731,733,441.41,472360.0
3,13,2771371,107,108,18.72,146020.0
3,4,2772588,289,290,24.68,58190.0
3,23,2772794,0,1,0.0,
8,13,2772904,122,124,137.23,1022140.0
8,23,2773144,0,1,0.0,
5,16,2773750,1469,1470,11.25,98370.0
3,7,2773802,316,319,47.45,61090.0
5,20,2774246,761,762,142.84,138930.0
5,15,2774428,490,492,251.44,139170.0
8,6,2774539,108,109,230.65,122430.0
8,9,2776412,1384,1385,492.09,894950.0
8,2,2776466,320,321,79.16,386050.0
1,2,2776479,734,1059,10.0,55150.0
3,4,2776750,106,107,24.68,58190.0
8,8,2776894,1106,1107,441.41,472360.0
8,8,2776948,741,1065,441.41,472360.0
8,1,2777054,1339,2082,258.01,1046920.0
3,18,2777227,107,108,26.6,205680.0
8,12,2777666,695,1031,231.89,449400.0
8,19,2777835,961,1140,309.56,361060.0
8,1,2778281,971,1387,258.01,1046920.0
8,12,2778298,110,787,231.89,449400.0
8,14,2778331,106,860,313.68,203000.0
3,2,2778428,424,425,10.0,55150.0
5,14,2778483,113,114,131.05,87000.0
8,8,2778625,838,1349,441.41,472360.0
3,4,2778851,369,713,24.68,58190.0
8,6,2779980,209,211,230.65,122430.0
8,16,2780014,1852,1853,22.34,229530.0
14,21,2780820,7084,7422,4003.84,4865020.0
5,21,2781127,2718,2719,263.47,339420.0
8,6,2781344,209,211,230.65,122430.0
3,19,2781525,377,378,51.4,51580.0
8,7,2781849,508,509,373.81,427630.0
5,5,2783836,115,117,130.69,19857.0
8,14,2784558,583,584,313.68,203000.0
16,17,2784698,515,872,3420.16,3606550.0
8,22,2784780,1394,1395,46.48,138740.0
15,23,2785350,0,0,0.0,
8,17,2785363,572,573,266.05,297010.0
8,14,2785754,456,458,313.68,203000.0
5,15,2785763,482,483,251.44,139170.0
8,4,2786692,902,903,171.69,407330.0
2,9,2787458,634,972,71.45,127850.0
19,16,2787536,2460,2840,412.0,11673240.0
8,3,2787860,654,656,274.96,784350.0
5,23,2788412,0,1,0.0,
3,5,2788464,862,864,41.06,6619.0
3,20,2788750,603,604,53.74,46310.0
3,6,2789618,146,147,32.98,17490.0
3,22,2789655,415,417,6.29,19820.0
8,1,2789822,106,107,258.01,1046920.0
3,21,2789914,1570,1571,80.86,113140.0
8,12,2789926,111,112,231.89,449400.0
3,18,2790123,152,153,26.6,205680.0
3,7,2790170,261,636,47.45,61090.0
15,13,2790608,4147,4497,1198.08,8615180.0
8,3,2791621,110,111,274.96,784350.0
5,4,2791899,111,112,73.68,174570.0
3,9,2791980,332,334,71.45,127850.0
8,23,2792153,0,1,0.0,
8,18,2792168,128,131,194.46,1439760.0
8,7,2792301,654,655,373.81,427630.0
8,22,2793407,1103,1104,46.48,138740.0
8,8,2793511,822,823,441.41,472360.0
8,3,2793624,125,126,274.96,784350.0
8,3,2794058,155,156,274.96,784350.0
8,9,2794358,1338,1339,492.09,894950.0
8,19,2794503,787,788,309.56,361060.0
8,12,2795061,373,374,231.89,449400.0
8,18,2795186,110,215,194.46,1439760.0
8,3,2795579,456,457,274.96,784350.0
13,23,2797101,0,1,0.0,
8,17,2797145,456,458,266.05,297010.0
8,2,2798662,347,348,79.16,386050.0
8,23,2799085,0,2,0.0,
8,22,2799102,646,647,46.48,138740.0
8,11,2799575,575,576,89.68,110040.0
13,20,2800328,1951,2294,1505.28,1435610.0
8,11,2800529,222,223,89.68,110040.0
8,5,2802345,105,107,328.42,46333.0
8,19,2802692,621,622,309.56,361060.0
8,7,2803040,693,694,373.81,427630.0
15,11,2804496,1615,1615,499.78,927480.0
8,11,2805162,583,584,89.68,110040.0
8,10,2805934,136,137,266.13,665770.0
15,1,2806773,4984,4985,2170.88,8824040.0
5,12,2807306,279,638,99.52,192600.0
8,10,2807799,109,110,266.13,665770.0
5,11,2808112,474,476,42.57,47160.0
5,2,2808192,548,905,39.35,165450.0
8,13,2808431,109,111,137.23,1022140.0
8,17,2808532,564,566,266.05,297010.0
3,5,2809466,113,449,41.06,6619.0
8,23,2810013,0,1,0.0,
3,2,2811901,372,373,10.0,55150.0
8,21,2812362,139,140,680.89,791980.0
8,18,2812615,108,109,194.46,1439760.0
11,3,2812639,763,1119,672.98,1904850.0
8,17,2812676,395,396,266.05,297010.0
3,9,2813405,360,361,71.45,127850.0
3,12,2813679,256,634,33.19,64200.0
3,8,2813841,287,289,64.36,67480.0
8,8,2814086,724,725,441.41,472360.0
15,14,2814327,1421,1421,2775.04,1711000.0
3,1,2814982,141,142,36.89,149560.0
8,11,2815252,445,446,89.68,110040.0
8,12,2815895,346,348,231.89,449400.0
8,12,2816142,345,346,231.89,449400.0
8,21,2816193,115,446,680.89,791980.0
8,15,2817204,125,127,630.71,324730.0
11,7,2818055,897,897,987.98,1038530.0
3,2,2818598,353,354,10.0,55150.0
3,2,2819645,373,374,10.0,55150.0
19,10,2820165,3029,3405,14151.68,33859160.0
8,3,2820571,507,509,274.96,784350.0
5,2,2820740,464,844,39.35,165450.0
8,2,2821575,330,331,79.16,386050.0
8,20,2821842,966,967,358.53,324170.0
8,18,2823068,150,151,194.46,1439760.0
2,22,2823668,448,800,6.29,19820.0
8,21,2823995,145,147,680.89,791980.0
8,20,2824917,974,975,358.53,324170.0
3,17,2825402,319,320,45.17,42430.0
15,11,2825628,1040,1041,499.78,927480.0
3,21,2825980,1729,1730,80.86,113140.0
15,15,2826437,1454,1796,5140.48,2737010.0
8,16,2826614,1419,1420,22.34,229530.0
16,20,2826960,1323,1657,4290.56,3936350.0
8,23,2826971,0,1,0.0,
8,7,2827151,741,742,373.81,427630.0
15,17,2827344,1704,1705,2375.68,2503370.0
8,3,2828265,824,825,274.96,784350.0
13,13,2828644,3134,3474,623.2,4526620.0
3,22,2828688,499,500,6.29,19820.0
8,17,2828773,521,523,266.05,297010.0
15,3,2829181,2700,2701,2375.68,6610950.0
1,8,2830799,466,860,64.36,67480.0
5,23,2830867,0,0,0.0,
8,3,2831206,681,682,274.96,784350.0
8,22,2831562,665,667,46.48,138740.0
13,7,2831854,753,1097,1616.34,1893790.0
8,18,2832019,111,112,194.46,1439760.0
8,20,2832184,977,978,358.53,324170.0
12,16,2832485,2248,2600,77.38,754170.0
3,17,2834501,257,258,45.17,42430.0
8,9,2834529,114,115,492.09,894950.0
8,1,2837219,917,918,258.01,1046920.0
8,10,2837396,109,110,266.13,665770.0
5,22,2839048,487,862,19.48,59460.0
8,14,2839334,109,110,313.68,203000.0
15,23,2841329,0,1,0.0,
15,20,2841631,3803,3803,2949.12,2732290.0
8,9,2842017,1581,1582,492.09,894950.0
8,9,2842668,1155,1156,492.09,894950.0
5,19,2842901,1102,1103,129.23,154740.0
3,17,2842971,430,431,45.17,42430.0
3,16,2843619,1215,1216,3.42,32790.0
3,10,2845605,120,121,37.8,95110.0
5,12,2846787,250,250,99.52,192600.0
3,19,2847235,286,288,51.4,51580.0
3,4,2847307,248,582,24.68,58190.0
3,1,2847329,328,653,36.89,149560.0
8,13,2848682,121,122,137.23,1022140.0
3,3,2849357,210,211,38.94,112050.0
3,23,2849462,0,1,0.0,
8,2,2850270,343,344,79.16,386050.0
3,19,2850373,496,497,51.4,51580.0
8,14,2850746,126,127,313.68,203000.0
8,20,2851332,930,931,358.53,324170.0
14,21,2851518,22488,22853,4003.84,4865020.0
3,10,2851520,109,110,37.8,95110.0
13,4,2852588,6942,7298,770.67,1803890.0
13,15,2852666,1285,1617,2662.4,1438090.0
8,7,2853022,881,882,373.81,427630.0
8,7,2853874,665,991,373.81,427630.0
8,18,2854035,110,111,194.46,1439760.0
15,12,2854231,23198,23199,1986.56,3787800.0
13,4,2854591,5256,5257,770.67,1803890.0
8,8,2854627,1031,1031,441.41,472360.0
8,11,2855421,573,573,89.68,110040.0
5,22,2855871,896,897,19.48,59460.0
8,15,2856120,1265,1266,630.71,324730.0
8,11,2857027,826,826,89.68,110040.0
15,9,2857154,20008,20388,4096.0,7543150.0
12,13,2857175,10570,10933,462.14,3358460.0
8,8,2857561,1204,1204,441.41,472360.0
15,1,2857807,19130,19480,2170.88,8824040.0
13,19,2857929,19355,19691,1413.12,1598980.0
3,17,2859246,508,509,45.17,42430.0
13,8,2859490,16533,16892,1955.84,2091880.0
2,1,2859828,6846,7171,36.89,149560.0
8,19,2860030,1393,1394,309.56,361060.0
13,6,2860232,4397,4397,1021.14,542190.0
8,14,2860642,633,634,313.68,203000.0
8,16,2860792,1826,2211,22.34,229530.0
8,9,2860808,2174,2641,492.09,894950.0
3,16,2861033,1122,1123,3.42,32790.0
8,22,2861788,1662,1662,46.48,138740.0
14,21,2862244,21053,21411,4003.84,4865020.0
5,23,2863079,0,0,0.0,
3,2,2863979,542,543,10.0,55150.0
15,5,2864506,4857,17639,2744.32,390521.0
5,15,2865002,7351,7352,251.44,139170.0
10,9,2867212,12905,13259,937.74,1662050.0
8,17,2868409,1734,1734,266.05,297010.0
3,12,2868621,490,491,33.19,64200.0
8,16,2868735,1893,1893,22.34,229530.0
8,8,2870010,1481,1482,441.41,472360.0
1,5,2870204,1749,2075,41.06,6619.0
8,21,2870489,138,139,680.89,791980.0
3,18,2870887,107,108,26.6,205680.0
5,7,2871558,813,1134,150.19,183270.0
8,22,2872044,1384,1384,46.48,138740.0
8,2,2872727,555,556,79.16,386050.0
5,9,2872938,3162,3163,200.62,383550.0
9,11,2873342,4320,4662,142.86,157200.0
15,14,2873915,2547,6061,2775.04,1711000.0
8,6,2874253,191,191,230.65,122430.0
8,13,2874699,114,114,137.23,1022140.0
8,11,2874917,588,588,89.68,110040.0
8,12,2875203,1278,1279,231.89,449400.0
16,16,2875212,2996,3346,98.11,2787150.0
8,16,2875289,1880,1880,22.34,229530.0
8,22,2875333,1362,1534,46.48,138740.0
8,18,2876045,108,544,194.46,1439760.0
3,4,2876221,480,481,24.68,58190.0
3,19,2878473,592,593,51.4,51580.0
3,11,2878487,220,631,12.18,15720.0
8,5,2878973,108,108,328.42,46333.0
19,6,2878986,1946,2290,11724.8,6226440.0
8,5,2879047,119,120,328.42,46333.0
8,15,2879675,1178,1178,630.71,324730.0
8,1,2879858,106,106,258.01,1046920.0
5,12,2880191,893,893,99.52,192600.0
8,9,2880278,1639,1640,492.09,894950.0
3,8,2880351,289,290,64.36,67480.0
8,5,2880356,118,119,328.42,46333.0
8,17,2880556,728,728,266.05,297010.0
8,12,2881281,118,119,231.89,449400.0
8,6,2882055,216,216,230.65,122430.0
19,19,2882158,6206,6206,17059.84,18362480.0
3,14,2882215,437,438,52.0,29000.0
8,18,2882913,141,142,194.46,1439760.0
3,11,2883765,274,275,12.18,15720.0
13,7,2884139,3125,3126,1616.34,1893790.0
8,14,2884313,105,105,313.68,203000.0
3,17,2884686,281,284,45.17,42430.0
3,20,2884936,364,365,53.74,46310.0
8,1,2885650,1483,1484,258.01,1046920.0
8,21,2885882,3117,3117,680.89,791980.0
8,1,2886233,124,125,258.01,1046920.0
11,9,2886362,3205,3559,1280.0,2173450.0
8,8,2886386,950,951,441.41,472360.0
3,21,2886533,113,114,80.86,113140.0
8,5,2886800,107,440,328.42,46333.0
8,18,2887281,106,107,194.46,1439760.0
8,3,2888209,555,556,274.96,784350.0
5,5,2888376,132,133,130.69,19857.0
8,4,2888449,843,845,171.69,407330.0
8,2,2889109,610,610,79.16,386050.0
8,3,2889126,563,564,274.96,784350.0
8,9,2889140,121,273,492.09,894950.0
3,9,2889468,534,535,71.45,127850.0
8,3,2890124,460,461,274.96,784350.0
3,13,2890543,108,109,18.72,146020.0
5,17,2890560,305,305,110.57,127290.0
8,9,2891380,1193,1193,492.09,894950.0
5,5,2893417,677,677,130.69,19857.0
3,15,2894043,264,265,79.18,46390.0
8,11,2894261,597,597,89.68,110040.0
3,15,2895180,130,131,79.18,46390.0
16,8,2895239,1484,1848,5570.56,5735800.0
8,2,2900012,383,383,79.16,386050.0
13,10,2900786,220,591,1208.32,2948410.0
8,8,2900843,611,611,441.41,472360.0
19,21,2901132,45131,45490,35696.64,40277840.0
3,16,2901667,1460,1461,3.42,32790.0
8,11,2901681,576,577,89.68,110040.0
15,21,2902381,17683,18013,5560.32,6675260.0
13,16,2902479,2907,2907,35.82,1016490.0
3,3,2902836,244,597,38.94,112050.0
15,20,2903105,9999,10364,2949.12,2732290.0
11,15,2903436,4027,4364,1679.36,788630.0
3,12,2903844,113,114,33.19,64200.0
5,18,2905071,122,562,83.54,617040.0
3,14,2905480,186,188,52.0,29000.0
3,18,2905550,108,110,26.6,205680.0
8,17,2905554,422,423,266.05,297010.0
8,10,2905774,124,491,266.13,665770.0
14,18,2906882,7585,7936,1116.16,8844240.0
8,8,2907983,750,750,441.41,472360.0
8,17,2908793,148,148,266.05,297010.0
8,11,2909077,622,623,89.68,110040.0
3,1,2909437,446,448,36.89,149560.0
2,15,2909768,387,750,79.18,46390.0
8,9,2910448,2197,2198,492.09,894950.0
3,14,2910532,290,292,52.0,29000.0
8,13,2910774,130,130,137.23,1022140.0
9,7,2910899,4249,4581,555.72,610900.0
15,11,2910976,3318,3695,499.78,927480.0
8,17,2911419,975,976,266.05,297010.0
3,18,2911614,119,120,26.6,205680.0
8,17,2913188,1059,1059,266.05,297010.0
8,10,2916884,128,128,266.13,665770.0
3,10,2916984,536,537,37.8,95110.0
8,12,2918368,349,350,231.89,449400.0
3,5,2918566,112,113,41.06,6619.0
3,1,2918611,122,506,36.89,149560.0
13,8,2919004,12332,12688,1955.84,2091880.0
8,22,2921336,945,945,46.48,138740.0
15,1,2921387,17409,17409,2170.88,8824040.0
8,15,2921701,129,130,630.71,324730.0
8,9,2921855,130,131,492.09,894950.0
12,2,2922258,1258,1628,265.43,1268450.0
15,20,2923378,11696,11697,2949.12,2732290.0
8,21,2923563,123,123,680.89,791980.0
8,13,2923847,119,119,137.23,1022140.0
8,11,2924012,644,644,89.68,110040.0
15,1,2924425,13900,14249,2170.88,8824040.0
8,4,2925054,1310,1311,171.69,407330.0
8,21,2925201,128,128,680.89,791980.0
8,2,2925519,527,527,79.16,386050.0
5,5,2925833,4562,4929,130.69,19857.0
12,13,2926292,7748,7749,462.14,3358460.0
8,12,2926452,952,953,231.89,449400.0
3,8,2926475,581,582,64.36,67480.0
5,2,2926717,2011,2342,39.35,165450.0
8,8,2926929,1807,1807,441.41,472360.0
13,9,2926933,18163,18499,2109.44,3963350.0
8,6,2927006,319,669,230.65,122430.0
15,15,2927251,5175,12998,5140.48,2737010.0
8,7,2927440,1106,1107,373.81,427630.0
8,22,2927664,2293,2304,46.48,138740.0
15,23,2927758,0,0,0.0,
8,23,2927820,0,0,0.0,
8,19,2927845,2149,2850,309.56,361060.0
3,21,2927928,5899,5900,80.86,113140.0
5,12,2929597,2048,2048,99.52,192600.0
3,19,2929796,1148,1526,51.4,51580.0
11,8,2930935,8034,8417,1167.36,1147160.0
5,5,2931189,902,902,130.69,19857.0
3,22,2931495,861,862,6.29,19820.0
19,2,2932124,2238,2578,2478.08,19633400.0
8,6,2932289,118,118,230.65,122430.0
8,16,2932564,2323,2323,22.34,229530.0
8,13,2932760,321,322,137.23,1022140.0
14,12,2932864,12198,12551,1433.6,2760600.0
8,16,2933348,2172,2172,22.34,229530.0
8,11,2933521,1108,1108,89.68,110040.0
8,12,2933863,726,1492,231.89,449400.0
3,2,2934440,1838,1840,10.0,55150.0
8,18,2934751,120,256,194.46,1439760.0
3,8,2935325,1012,1013,64.36,67480.0
8,14,2935576,665,665,313.68,203000.0
3,22,2935595,1065,1404,6.29,19820.0
3,13,2937343,816,817,18.72,146020.0
2,17,2937730,2281,2638,45.17,42430.0
8,12,2937806,113,114,231.89,449400.0
3,22,2937917,720,721,6.29,19820.0
5,19,2938143,2229,2230,129.23,154740.0
8,23,2938407,0,1,0.0,
15,16,2938425,4581,4829,68.05,1934610.0
5,9,2938515,1947,1948,200.62,383550.0
8,22,2939506,1343,1344,46.48,138740.0
8,12,2940808,728,728,231.89,449400.0
8,2,2941063,935,935,79.16,386050.0
8,6,2941515,337,337,230.65,122430.0
8,22,2941922,1182,1182,46.48,138740.0
16,20,2942852,2299,2702,4290.56,3936350.0
5,18,2943190,111,111,83.54,617040.0
8,11,2943654,628,628,89.68,110040.0
3,18,2944435,139,140,26.6,205680.0
8,16,2944773,1699,1699,22.34,229530.0
3,5,2945720,460,461,41.06,6619.0
8,9,2946156,1445,1445,492.09,894950.0
15,9,2947196,10867,10867,4096.0,7543150.0
3,19,2948685,519,521,51.4,51580.0
15,15,2950779,1498,1917,5140.48,2737010.0
8,13,2951387,113,113,137.23,1022140.0
8,6,2951655,227,228,230.65,122430.0
8,12,2952543,402,403,231.89,449400.0
8,9,2953845,1888,1888,492.09,894950.0
3,6,2954327,248,250,32.98,17490.0
15,19,2954575,6369,6370,2744.32,3043220.0
8,17,2955304,896,897,266.05,297010.0
13,12,2955363,2522,2522,1034.24,1990200.0
3,19,2955495,559,560,51.4,51580.0
8,12,2956068,1020,1021,231.89,449400.0
8,14,2956613,783,783,313.68,203000.0
15,12,2957090,4390,4749,1986.56,3787800.0
8,20,2960052,1059,1060,358.53,324170.0
8,18,2960199,127,128,194.46,1439760.0
5,6,2960502,144,511,98.91,52470.0
8,16,2961025,1607,1607,22.34,229530.0
8,18,2961111,122,122,194.46,1439760.0
3,7,2961179,632,633,47.45,61090.0
5,19,2961672,719,720,129.23,154740.0
15,15,2961909,1486,1486,5140.48,2737010.0
15,1,2963329,8512,8512,2170.88,8824040.0
15,12,2963825,4458,4458,1986.56,3787800.0
8,18,2964347,127,127,194.46,1439760.0
8,17,2965287,830,830,266.05,297010.0
15,2,2965552,1000,1000,412.6,3253850.0
5,23,2966107,0,0,0.0,
8,10,2966513,126,127,266.13,665770.0
13,18,2967274,7684,7685,862.73,6376080.0
14,20,2967683,7440,7793,2191.36,1991330.0
3,1,2967710,589,590,36.89,149560.0
5,23,2968031,0,0,0.0,
16,11,2968296,2449,2811,719.1,1336200.0
5,15,2969270,709,710,251.44,139170.0
8,17,2969334,1032,1033,266.05,297010.0
8,13,2971546,151,151,137.23,1022140.0
11,11,2971911,1158,1535,202.01,267240.0
8,3,2972446,485,486,274.96,784350.0
3,3,2973732,296,298,38.94,112050.0
13,17,2973800,2249,2597,1218.56,1315330.0
15,19,2974123,4476,4476,2744.32,3043220.0
3,8,2974528,357,358,64.36,67480.0
2,23,2975072,0,0,0.0,
8,8,2975476,809,811,441.41,472360.0
3,11,2976121,277,278,12.18,15720.0
8,15,2976406,113,114,630.71,324730.0
8,7,2976533,581,582,373.81,427630.0
3,18,2977323,136,137,26.6,205680.0
8,12,2977806,447,448,231.89,449400.0
12,8,2979604,1878,2268,1433.6,1552040.0
3,16,2979689,1125,1126,3.42,32790.0
3,7,2979758,279,625,47.45,61090.0
8,23,2981904,0,1,0.0,
15,21,2986596,6004,6005,5560.32,6675260.0
8,15,2986907,113,114,630.71,324730.0
8,22,2988329,1269,1269,46.48,138740.0
8,6,2989017,119,547,230.65,122430.0
8,15,2989460,555,896,630.71,324730.0
5,23,2989994,0,0,0.0,
8,4,2990883,112,113,171.69,407330.0
8,4,2991049,945,945,171.69,407330.0
5,12,2991204,469,800,99.52,192600.0
19,5,2991222,12608,12949,17448.96,2356364.0
8,22,2991246,1103,1103,46.48,138740.0
8,5,2991311,120,120,328.42,46333.0
8,16,2992884,1361,1361,22.34,229530.0
8,5,2993524,124,125,328.42,46333.0
10,12,2994024,3252,3620,430.26,834600.0
15,6,2995202,847,848,1945.6,1031910.0
5,14,2996139,558,559,131.05,87000.0
8,4,2996305,848,848,171.69,407330.0
8,4,2996531,983,983,171.69,407330.0
13,15,2997570,1154,1461,2662.4,1438090.0
8,9,2997607,111,111,492.09,894950.0
7,20,2997608,1075,1395,243.4,231550.0
3,21,2997747,1337,1691,80.86,113140.0
8,23,2998043,0,0,0.0,
8,17,2998095,482,482,266.05,297010.0
8,23,2998228,0,1,0.0,
8,23,2998425,0,1,0.0,
8,4,2998625,674,674,171.69,407330.0
8,12,2999947,111,111,231.89,449400.0
15,3,3001646,2685,2686,2375.68,6610950.0
8,13,3002301,122,123,137.23,1022140.0
11,11,3002584,680,1053,202.01,267240.0
5,16,3002699,1625,1626,11.25,98370.0
3,9,3003044,1087,1088,71.45,127850.0
19,23,3004030,0,0,0.0,
15,20,3004072,3119,3500,2949.12,2732290.0
8,20,3005766,1156,1157,358.53,324170.0
9,19,3006115,1188,1563,442.65,515800.0
8,17,3006267,449,450,266.05,297010.0
13,5,3006480,2534,2534,1413.12,205189.0
8,8,3007001,800,800,441.41,472360.0
8,23,3007688,0,1,0.0,
13,5,3008622,3045,3436,1413.12,205189.0
8,6,3009080,202,202,230.65,122430.0
2,5,3009543,1022,1386,41.06,6619.0
13,6,3009624,258,258,1021.14,542190.0
8,2,3009816,609,609,79.16,386050.0
8,19,3009999,931,931,309.56,361060.0
15,3,3010121,2644,2644,2375.68,6610950.0
13,22,3010385,2900,2900,218.97,614420.0
5,9,3011322,1279,1279,200.62,383550.0
13,8,3013772,944,944,1955.84,2091880.0
5,1,3014914,115,116,110.61,448680.0
3,21,3015562,1104,1480,80.86,113140.0
3,7,3016083,281,655,47.45,61090.0
15,4,3018323,3917,3917,1474.56,3433210.0
