query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
13,23,3246601,0,2,0.0,
2,8,3248929,728,1109,64.36,67480.0
13,12,3250339,128,522,1034.24,1990200.0
15,4,3251148,7914,8242,1474.56,3433210.0
11,23,3252015,0,0,0.0,
13,21,3252406,11852,11854,2856.96,3507340.0
15,14,3253039,5394,5780,2775.04,1711000.0
5,8,3253257,2007,2008,175.68,202440.0
15,16,3253279,4244,4583,68.05,1934610.0
5,11,3253764,481,481,42.57,47160.0
5,22,3253977,1352,1743,19.48,59460.0
5,11,3255842,744,744,42.57,47160.0
5,5,3256309,141,142,130.69,19857.0
5,10,3257475,1103,1103,113.55,285330.0
5,19,3260557,848,848,129.23,154740.0
12,3,3264535,2298,2676,920.39,2577150.0
19,19,3264976,2876,3240,17059.84,18362480.0
5,10,3267880,125,126,113.55,285330.0
15,12,3268974,3849,3850,1986.56,3787800.0
5,17,3272208,671,671,110.57,127290.0
7,14,3275352,583,946,220.66,145000.0
5,16,3277384,1774,1774,11.25,98370.0
5,3,3279751,765,765,117.33,336150.0
19,22,3284895,17643,18012,2775.04,7055920.0
12,17,3285433,4335,4702,894.38,975890.0
15,13,3285568,8404,8754,1198.08,8615180.0
2,14,3285638,589,941,52.0,29000.0
13,18,3285674,7885,8237,862.73,6376080.0
10,23,3290627,0,1,0.0,
15,9,3292291,6947,7363,4096.0,7543150.0
9,14,3292581,1809,2157,448.46,290000.0
11,7,3296998,2354,2714,987.98,1038530.0
5,15,3297622,1327,1724,251.44,139170.0
19,12,3307153,3725,3725,11960.32,22855200.0
2,22,3310145,1365,1695,6.29,19820.0
13,22,3313073,2469,2853,218.97,614420.0
7,5,3313552,1374,1751,225.31,33095.0
13,22,3315936,2775,2776,218.97,614420.0
5,16,3316529,1776,2140,11.25,98370.0
2,21,3316741,2736,2737,80.86,113140.0
5,5,3319648,1202,1202,130.69,19857.0
5,7,3319876,782,1144,150.19,183270.0
12,7,3321973,1269,1641,1187.84,1405070.0
5,15,3322980,148,149,251.44,139170.0
15,1,3326069,4964,5392,2170.88,8824040.0
5,5,3329299,1075,1075,130.69,19857.0
5,17,3329345,1104,1104,110.57,127290.0
19,4,3332320,5810,6230,8806.4,20715640.0
19,22,3332470,13087,13467,2775.04,7055920.0
11,18,3333015,120,500,472.1,3496560.0
5,23,3335448,0,0,0.0,
9,22,3339597,1736,2057,68.15,198200.0
13,5,3339979,2579,2949,1413.12,205189.0
13,10,3347328,217,219,1208.32,2948410.0
5,15,3348269,121,506,251.44,139170.0
15,6,3355395,927,1293,1945.6,1031910.0
5,21,3355760,3370,3371,263.47,339420.0
5,3,3357147,1028,1387,117.33,336150.0
5,10,3357208,796,1130,113.55,285330.0
11,4,3357374,1696,2026,416.85,989230.0
12,23,3358420,0,0,0.0,
2,1,3358833,300,656,36.89,149560.0
15,17,3359709,1573,1574,2375.68,2503370.0
5,5,3359869,1191,1191,130.69,19857.0
15,10,3362034,850,850,2314.24,5611490.0
15,21,3368061,10646,10647,5560.32,6675260.0
13,17,3372218,1242,1729,1218.56,1315330.0
13,9,3383793,3515,3517,2109.44,3963350.0
5,1,3394969,580,1074,110.61,448680.0
19,1,3395604,2707,3075,13117.44,53243360.0
2,22,3403932,1175,1583,6.29,19820.0
11,1,3405188,1715,2114,626.31,2542520.0
13,8,3411837,1403,1811,1955.84,2091880.0
13,10,3412803,133,610,1208.32,2948410.0
19,13,3420284,24296,24742,7413.76,51983120.0
5,21,3421421,3482,3901,263.47,339420.0
5,8,3422032,1433,1808,175.68,202440.0
15,19,3424840,6437,6809,2744.32,3043220.0
5,11,3426395,556,557,42.57,47160.0
15,23,3427397,0,1,0.0,
9,15,3428906,2957,3357,941.18,463900.0
5,19,3429683,1965,1966,129.23,154740.0
5,3,3429722,1208,1208,117.33,336150.0
5,21,3429768,3778,4112,263.47,339420.0
5,22,3429894,2048,3084,19.48,59460.0
10,23,3430400,0,2,0.0,
5,9,3434594,1370,1370,200.62,383550.0
11,13,3435216,2504,2880,340.48,2482340.0
5,21,3435738,4001,4001,263.47,339420.0
13,23,3436316,0,1,0.0,
15,20,3437630,5391,5392,2949.12,2732290.0
2,19,3438436,894,1303,51.4,51580.0
15,21,3441601,9929,10324,5560.32,6675260.0
19,18,3445426,12728,12729,10874.88,73222080.0
13,18,3450655,6616,7008,862.73,6376080.0
15,15,3459110,1929,1929,5140.48,2737010.0
13,20,3464598,3003,3004,1505.28,1435610.0
13,19,3466509,2358,2824,1413.12,1598980.0
11,21,3470288,4655,5054,1873.92,1923380.0
13,10,3470985,116,117,1208.32,2948410.0
2,8,3473723,852,1240,64.36,67480.0
15,10,3478277,234,655,2314.24,5611490.0
9,11,3478883,986,1335,142.86,157200.0
19,9,3480321,7006,7445,25948.16,45514600.0
5,10,3484299,428,813,113.55,285330.0
5,2,3484529,629,962,39.35,165450.0
15,15,3496910,1614,1952,5140.48,2737010.0
15,10,3497218,259,683,2314.24,5611490.0
13,16,3498701,2599,3001,35.82,1016490.0
15,23,3504712,0,0,0.0,
13,2,3505244,442,443,220.36,1709650.0
19,9,3506077,22882,23264,25948.16,45514600.0
13,14,3507410,1633,1634,1433.66,899000.0
5,7,3508496,2128,2514,150.19,183270.0
5,8,3513602,2836,2836,175.68,202440.0
2,8,3515012,2005,2395,64.36,67480.0
13,13,3517115,156,157,623.2,4526620.0
11,19,3528048,1815,2246,764.9,876860.0
13,20,3543073,4407,4853,1505.28,1435610.0
13,16,3543911,3056,3444,35.82,1016490.0
2,1,3546489,307,677,36.89,149560.0
19,4,3547515,5155,5481,8806.4,20715640.0
15,19,3548668,4718,5129,2744.32,3043220.0
5,16,3549770,1755,2171,11.25,98370.0
5,21,3550589,123,526,263.47,339420.0
13,6,3554086,271,272,1021.14,542190.0
5,11,3554314,479,479,42.57,47160.0
13,3,3555717,2031,2032,1239.04,3473550.0
15,18,3555790,110,111,1638.4,12135120.0
11,9,3556362,2269,2675,1280.0,2173450.0
13,19,3557708,2643,3074,1413.12,1598980.0
15,3,3575196,2702,3072,2375.68,6610950.0
2,3,3581472,808,1211,38.94,112050.0
13,15,3582645,1193,1583,2662.4,1438090.0
13,14,3583257,973,1381,1433.66,899000.0
5,9,3585871,1453,1882,200.62,383550.0
5,13,3586041,135,523,58.1,438060.0
15,12,3586313,3956,3957,1986.56,3787800.0
19,17,3587539,2081,2472,14837.76,15105080.0
5,20,3592053,1417,1418,142.84,138930.0
13,11,3594373,1516,1518,266.54,487320.0
13,12,3595224,1012,1391,1034.24,1990200.0
11,10,3599069,234,623,652.68,1616870.0
5,1,3599382,571,571,110.61,448680.0
15,10,3603268,301,723,2314.24,5611490.0
